,_id,brand.name,sim_basket_price,expensive_list,regular_price,offer_price,basket_price,discount,discount_diff,competition,comp_basket_price
742,5dceb38f40b23dd7b860e339,saint laurent,[0],[0],325.5,325.5,325.5,0,0,0,0
743,5da817a06504fb65da00352d,gianvito rossi,[0],[0],655,655,655,0,0,0,0
744,5da820a66504fb65da003f99,galvan,"[1100.0, 552.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c']",1295,1295,1295,0,17.72727273,5d0cc7b68a66a100014acdb0,1100
745,5da820a66504fb65da003f99,galvan,"[1100.0, 552.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c']",1295,1295,1295,0,134.6014493,5da94ef80ffeca000172b12c,552
746,5da81e377f3e301b4504b8a1,morgan lane,[0],[0],102,102,107,0,0,0,0
747,5da81d517f3e301b4504b5fc,aeydē,[0],[0],265,265,265,0,0,0,0
748,5da821476504fb65da004a67,aeydē,[0],[0],160,160,165,0,0,0,0
749,5da821b16504fb65da005328,neous,[0],[0],430,430,430,0,0,0,0
750,5da82216b25b035d1d17bfb2,givenchy,[0],[0],770,770,770,0,0,0,0
751,5da821a26504fb65da005167,givenchy,[727.0],['5da94ef80ffeca000172b12c'],1445,867,867,578,19.25722146,5da94ef80ffeca000172b12c,727
752,5da821c2b25b035d1d17baab,agent provocateur,[0],[0],125,125,130,0,0,0,0
753,5da82165b25b035d1d17b574,agent provocateur,[0],[0],136.5,136.5,141.5,0,0,0,0
754,5da81cc57861c2af6a5a87e7,the row,[0],[0],625,625,625,0,0,0,0
755,5da8216c6504fb65da004d90,goldsign,[112.0],['5da94e940ffeca000172b12a'],190,190,195,0,74.10714286,5da94e940ffeca000172b12a,112
756,5db8103fd5424ee1f33526bf,church's,[398.0],['5d0cc7b68a66a100014acdb0'],580,580,580,0,45.72864322,5d0cc7b68a66a100014acdb0,398
757,5da81bcb7861c2af6a5a8461,norma kamali,[145.0],['5da94e940ffeca000172b12a'],165,165,170,0,17.24137931,5da94e940ffeca000172b12a,145
758,5da81be16504fb65da0035f9,norma kamali,[150.0],['5da94e940ffeca000172b12a'],170,170,175,0,16.66666667,5da94e940ffeca000172b12a,150
759,5da81af47d3a9baa211f826a,norma kamali,[165.0],['5da94ef80ffeca000172b12c'],170,170,175,0,6.060606061,5da94ef80ffeca000172b12c,165
760,5da81a487d3a9baa211f7ef1,norma kamali,[306.0],['5da94e940ffeca000172b12a'],325,325,325,0,6.209150327,5da94e940ffeca000172b12a,306
761,5da817b06504fb65d41c5474,carolina bucci,[905.0],['5d0cc7b68a66a100014acdb0'],2030,2030,2030,0,124.3093923,5d0cc7b68a66a100014acdb0,905
762,5db80fc2d5424ee1f335244a,christian louboutin,[530.0],['5da94ef80ffeca000172b12c'],575,575,575,0,8.490566038,5da94ef80ffeca000172b12c,530
763,5da822256504fb65da005b2b,etro,[0],[0],480,240,240,240,0,0,0
764,5da822256504fb65da005b59,roksanda,[273.0],['5da94ef80ffeca000172b12c'],895,895,895,0,227.8388278,5da94ef80ffeca000172b12c,273
765,5da821646504fb65da004ce8,castañer,[105.0],['5da94e940ffeca000172b12a'],105,105,110,0,4.761904762,5da94e940ffeca000172b12a,105
766,5da821be6504fb65da005473,stella mccartney,[2097.0],['5da94e940ffeca000172b12a'],3500,3500,3500,0,66.90510253,5da94e940ffeca000172b12a,2097
767,5da81d047861c2af6a5a8ac6,moncler,[0],[0],400,400,400,0,0,0,0
768,5da822166504fb65da005a22,sprwmn,[0],[0],693,693,693,0,0,0,0
769,5da82235b25b035d1d17c0f6,ancient greek sandals,[0],[0],135,135,140,0,0,0,0
770,5da81d4d7861c2af6a5a8e63,carrie forbes,[0],[0],320,128,133,192,0,0,0
771,5da81d6d6504fb65cea7015a,carrie forbes,[0],[0],195,97.5,102.5,97.5,0,0,0
772,5da81d4b7f3e301b4504b5e0,miu miu,[0],[0],1290,1290,1290,0,0,0,0
773,5da820f96504fb65da0044cb,miu miu,[0],[0],795,795,795,0,0,0,0
774,5da81f0b7861c2af6a5a9352,miu miu,[420.0],['5da94e940ffeca000172b12a'],605,605,605,0,44.04761905,5da94e940ffeca000172b12a,420
775,5da81dff6504fb65c4de3f4f,miu miu,[0],[0],460,460,460,0,0,0,0
776,5da81f817861c2af6a5a96ea,pippa holt,[0],[0],595,595,595,0,0,0,0
777,5da81dfdb25b035d1d17ad84,pippa holt,[0],[0],460,460,460,0,0,0,0
778,5da8206e7d3a9baa211f853c,moncler,[0],[0],780,780,780,0,0,0,0
779,5da81d526504fb65da0036a5,moncler,[0],[0],795,795,795,0,0,0,0
780,5da821c2b25b035d1d17baae,moncler,[0],[0],835,835,835,0,0,0,0
781,5da8219a6504fb65da0050e8,moncler,[830.0],['5da94e940ffeca000172b12a'],835,835,835,0,0.602409639,5da94e940ffeca000172b12a,830
782,5da821e5b25b035d1d17bd15,moncler,[0],[0],930,930,930,0,0,0,0
783,5da821856504fb65cea703ab,moncler,[0],[0],2300,2300,2300,0,0,0,0
784,5da821686504fb65da004d69,moncler,[0],[0],780,780,780,0,0,0,0
785,5da821cdb25b035d1d17bb6a,moncler,[764.0],['5d0cc7b68a66a100014acdb0'],775,775,775,0,1.439790576,5d0cc7b68a66a100014acdb0,764
786,5da822256504fb65da005b53,moncler,[0],[0],515,515,515,0,0,0,0
787,5da821706504fb65da004e1f,moncler,[0],[0],975,975,975,0,0,0,0
788,5da820a66504fb65da003fb7,moncler,[0],[0],455,455,455,0,0,0,0
789,5da82229b25b035d1d17c092,moncler,[0],[0],585,585,585,0,0,0,0
790,5da8216bb25b035d1d17b588,moncler,[0],[0],440,440,440,0,0,0,0
791,5da821856504fb65cea703c8,moncler,[0],[0],295,295,295,0,0,0,0
792,5da821d3b25b035d1d17bbcc,moncler genius,[0],[0],735,735,735,0,0,0,0
793,5da81ef27861c2af6a5a925d,loewe,[0],[0],160,160,165,0,0,0,0
794,5da81b2a6504fb65c4de3de1,loewe,[0],[0],320,320,320,0,0,0,0
795,5da8211e6504fb65da0047ba,gucci,[0],[0],168,168,173,0,0,0,0
796,5da8204e6504fb65cb2619fe,la mer,[0],[0],190,190,195,0,0,0,0
797,5da821d9b25b035d1d17bc40,miu miu,[801.0],['5da94e940ffeca000172b12a'],1145,1145,1145,0,42.9463171,5da94e940ffeca000172b12a,801
798,5da822256504fb65da005b54,miu miu,[329.0],['5da94e940ffeca000172b12a'],470,470,470,0,42.85714286,5da94e940ffeca000172b12a,329
799,5da8219a6504fb65da0050fd,miu miu,[399.0],['5da94e940ffeca000172b12a'],570,570,570,0,42.85714286,5da94e940ffeca000172b12a,399
800,5da826337861c2af6a5a9892,miu miu,[0],[0],570,570,570,0,0,0,0
801,5da821bbb25b035d1d17ba5a,miu miu,[0],[0],470,470,470,0,0,0,0
802,5da821ac7861c2af6a5a97e2,jimmy choo,[0],[0],425,297.5,297.5,127.5,0,0,0
803,5da81b60b25b035d1d17a74c,jimmy choo,[0],[0],495,495,495,0,0,0,0
804,5da81f3c7861c2af6a5a953a,jimmy choo,[0],[0],425,255,255,170,0,0,0
805,5da8215ab25b035d1d17b471,jimmy choo,[0],[0],495,346.5,346.5,148.5,0,0,0
806,5da81cb77861c2af6a5a87c2,jimmy choo,"[335.0, 545.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",550,550,550,0,64.17910448,5da94ef80ffeca000172b12c,335
807,5da81cb77861c2af6a5a87c2,jimmy choo,"[335.0, 545.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",550,550,550,0,0.917431193,5da94e940ffeca000172b12a,545
808,5da820f96504fb65da0044c4,jimmy choo,[380.0],['5d0cc7b68a66a100014acdb0'],575,402.5,402.5,172.5,5.921052632,5d0cc7b68a66a100014acdb0,380
809,5da820866504fb65da003c60,jimmy choo,[0],[0],395,237,237,158,0,0,0
810,5da81f2a7861c2af6a5a94eb,jimmy choo,[0],[0],276.5,276.5,276.5,0,0,0,0
811,5da821f4b25b035d1d17bddf,jimmy choo,[273.0],['5da94e940ffeca000172b12a'],395,276.5,276.5,118.5,1.282051282,5da94e940ffeca000172b12a,273
812,5da81d436504fb65d41c56ea,common projects,"[310.0, 330.0, 305.0]","['5da94f4e6d97010001f81d72', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",340,340,340,0,9.677419355,5da94f4e6d97010001f81d72,310
813,5da81d436504fb65d41c56ea,common projects,"[310.0, 330.0, 305.0]","['5da94f4e6d97010001f81d72', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",340,340,340,0,3.03030303,5da94ef80ffeca000172b12c,330
814,5da81d436504fb65d41c56ea,common projects,"[310.0, 330.0, 305.0]","['5da94f4e6d97010001f81d72', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",340,340,340,0,11.47540984,5da94e940ffeca000172b12a,305
815,5da81b177f3e301b4504b3fe,balenciaga,[630.0],['5da94ef80ffeca000172b12c'],725,725,725,0,15.07936508,5da94ef80ffeca000172b12c,630
816,5db811e2d5424ee1f3353403,balenciaga,[0],[0],695,695,695,0,0,0,0
817,5db81156d5424ee1f3352fe8,balenciaga,[720.0],['5da94ef80ffeca000172b12c'],725,725,725,0,0.694444444,5da94ef80ffeca000172b12c,720
818,5db81196d5424ee1f3353089,balenciaga,[0],[0],225,225,225,0,0,0,0
819,5db811a0d5424ee1f335325b,balenciaga,[0],[0],715,715,715,0,0,0,0
820,5da8217db25b035d1d17b6c8,balenciaga,[0],[0],845,845,845,0,0,0,0
821,5da8207d6504fb65da003be0,balenciaga,[0],[0],575,575,575,0,0,0,0
822,5da81c4eb25b035d1d17aa31,balenciaga,[0],[0],745,521.5,521.5,223.5,0,0,0
823,5db8121cd5424ee1f3353493,balenciaga,"[380.0, 445.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",450,450,450,0,18.42105263,5da94ef80ffeca000172b12c,380
824,5db8121cd5424ee1f3353493,balenciaga,"[380.0, 445.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",450,450,450,0,1.123595506,5da94e940ffeca000172b12a,445
825,5db811e2d5424ee1f3353409,balenciaga,[0],[0],67.5,67.5,72.5,0,0,0,0
826,5da81a506504fb65c4de3cbc,balenciaga,[0],[0],845,591.5,591.5,253.5,0,0,0
827,5da81f5b6504fb65cea701f4,balenciaga,[0],[0],795,795,795,0,0,0,0
828,5da81d787f3e301b4504b780,balenciaga,[270.0],['5da94e940ffeca000172b12a'],275,275,275,0,1.851851852,5da94e940ffeca000172b12a,270
829,5da81d547861c2af6a5a8e7e,balenciaga,"[1065.0, 912.0]","['5da94f270ffeca000172b12e', '5d0cc7b68a66a100014acdb0']",1190,1190,1190,0,11.7370892,5da94f270ffeca000172b12e,1065
830,5da81d547861c2af6a5a8e7e,balenciaga,"[1065.0, 912.0]","['5da94f270ffeca000172b12e', '5d0cc7b68a66a100014acdb0']",1190,1190,1190,0,30.48245614,5d0cc7b68a66a100014acdb0,912
831,5da817ad6504fb65cea6ff4b,balenciaga,[0],[0],765,382.5,382.5,382.5,0,0,0
832,5da81d8a7861c2af6a5a9031,balenciaga,[0],[0],325,325,325,0,0,0,0
833,5da81a746504fb65cb26165a,balenciaga,[143.0],['5da94ef80ffeca000172b12c'],345,172.5,177.5,172.5,24.12587413,5da94ef80ffeca000172b12c,143
834,5da81a477f3e301b4504b298,balenciaga,[121.0],['5da94f270ffeca000172b12e'],147.5,147.5,152.5,0,26.03305785,5da94f270ffeca000172b12e,121
835,5da81b247f3e301b4504b4b0,balenciaga,[143.0],['5da94ef80ffeca000172b12c'],345,172.5,177.5,172.5,24.12587413,5da94ef80ffeca000172b12c,143
836,5da81bd76504fb65d41c563e,balenciaga,[0],[0],295,295,295,0,0,0,0
837,5da81abeb25b035d1d17a4f9,balenciaga,[0],[0],325,227.5,227.5,97.5,0,0,0
838,5da81a746504fb65cb26166a,balenciaga,[0],[0],250,250,250,0,0,0,0
839,5da8223b6504fb65cea70422,balenciaga,[0],[0],2265,1132.5,1132.5,1132.5,0,0,0
840,5da81d347861c2af6a5a8cdb,balenciaga,[0],[0],350,350,350,0,0,0,0
841,5da821746504fb65da004e90,balenciaga,[1113.0],['5da94e940ffeca000172b12a'],1590,1590,1590,0,42.85714286,5da94e940ffeca000172b12a,1113
842,5da820a36504fb65da003f11,balenciaga,[0],[0],1190,1190,1190,0,0,0,0
843,5da81a2d7d3a9baa211f7dd4,balenciaga,[0],[0],395,276.5,276.5,118.5,0,0,0
844,5da821686504fb65da004d2c,balenciaga,[0],[0],825,825,825,0,0,0,0
845,5da8185b6504fb65c4de3bb4,balenciaga,[0],[0],835,835,835,0,0,0,0
846,5db81115d5424ee1f3352e30,balenciaga,[430.0],['5da94ef80ffeca000172b12c'],495,495,495,0,15.11627907,5da94ef80ffeca000172b12c,430
847,5da822256504fb65da005b58,balenciaga,[0],[0],1950,1950,1950,0,0,0,0
848,5da81f5d7861c2af6a5a9647,balenciaga,"[506.0, 830.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",835,835,835,0,65.01976285,5da94ef80ffeca000172b12c,506
849,5da81f5d7861c2af6a5a9647,balenciaga,"[506.0, 830.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",835,835,835,0,0.602409639,5da94e940ffeca000172b12a,830
850,5da820566504fb65da0039f4,balenciaga,[970.0],['5da94ef80ffeca000172b12c'],975,975,975,0,0.515463918,5da94ef80ffeca000172b12c,970
851,5da823b76504fb65cb261ad5,balenciaga,[0],[0],1950,1950,1950,0,0,0,0
852,5da820b16504fb65da0040de,balenciaga,[0],[0],950,475,475,475,0,0,0
853,5da81b60b25b035d1d17a737,balenciaga,[0],[0],735,514.5,514.5,220.5,0,0,0
854,5da82235b25b035d1d17c10e,balenciaga,[780.0],['5da94e940ffeca000172b12a'],850,850,850,0,8.974358974,5da94e940ffeca000172b12a,780
855,5da821f4b25b035d1d17bdc5,balenciaga,[0],[0],450,450,450,0,0,0,0
856,5da821d3b25b035d1d17bc11,balenciaga,[0],[0],950,950,950,0,0,0,0
857,5da81c30b25b035d1d17aa01,balenciaga,[0],[0],295,295,295,0,0,0,0
858,5db81158d5424ee1f3353052,balenciaga,[0],[0],295,206.5,206.5,88.5,0,0,0
859,5da822846504fb65d41c59c9,balenciaga,[0],[0],1075,537.5,537.5,537.5,0,0,0
860,5da81d526504fb65da00368d,balenciaga,"[840.0, 506.0, 830.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",875,875,875,0,4.166666667,5d0cc7b68a66a100014acdb0,840
861,5da81d526504fb65da00368d,balenciaga,"[840.0, 506.0, 830.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",875,875,875,0,72.92490119,5da94ef80ffeca000172b12c,506
862,5da81d526504fb65da00368d,balenciaga,"[840.0, 506.0, 830.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",875,875,875,0,5.421686747,5da94e940ffeca000172b12a,830
863,5da821ecb25b035d1d17bda5,balenciaga,[0],[0],3885,1942.5,1942.5,1942.5,0,0,0
864,5da822846504fb65d41c59d9,balenciaga,[0],[0],495,247.5,247.5,247.5,0,0,0
865,5da821b66504fb65da00538d,balenciaga,"[386.0, 441.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",635,635,635,0,64.50777202,5da94ef80ffeca000172b12c,386
866,5da821b66504fb65da00538d,balenciaga,"[386.0, 441.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",635,635,635,0,43.99092971,5da94e940ffeca000172b12a,441
867,5da820cc6504fb65da004168,balenciaga,[0],[0],1255,627.5,627.5,627.5,0,0,0
868,5da821a66504fb65da0051df,balenciaga,[476.0],['5da94e940ffeca000172b12a'],685,685,685,0,43.90756303,5da94e940ffeca000172b12a,476
869,5da821316504fb65da0048e9,balenciaga,[581.0],['5da94e940ffeca000172b12a'],850,850,850,0,46.29948365,5da94e940ffeca000172b12a,581
870,5da821d3b25b035d1d17bbd0,balenciaga,[0],[0],1450,725,725,725,0,0,0
871,5da82078b25b035d1d17b221,balenciaga,[159.0],['5da94f270ffeca000172b12e'],495,247.5,247.5,247.5,55.66037736,5da94f270ffeca000172b12e,159
872,5da82216b25b035d1d17bfef,balenciaga,[0],[0],437.5,437.5,437.5,0,0,0,0
873,5da8223b6504fb65cea70401,balenciaga,[0],[0],495,247.5,247.5,247.5,0,0,0
874,5da81e377f3e301b4504b852,balenciaga,"[620.0, 620.0, 615.0]","['5da94f4e6d97010001f81d72', '5d0cc7b68a66a100014acdb0', '5da94e940ffeca000172b12a']",695,695,695,0,12.09677419,5da94f4e6d97010001f81d72,620
875,5da81e377f3e301b4504b852,balenciaga,"[620.0, 620.0, 615.0]","['5da94f4e6d97010001f81d72', '5d0cc7b68a66a100014acdb0', '5da94e940ffeca000172b12a']",695,695,695,0,12.09677419,5d0cc7b68a66a100014acdb0,620
876,5da81e377f3e301b4504b852,balenciaga,"[620.0, 620.0, 615.0]","['5da94f4e6d97010001f81d72', '5d0cc7b68a66a100014acdb0', '5da94e940ffeca000172b12a']",695,695,695,0,13.00813008,5da94e940ffeca000172b12a,615
877,5da81d967861c2af6a5a90b1,balenciaga,[530.0],['5da94ef80ffeca000172b12c'],540,540,540,0,1.886792453,5da94ef80ffeca000172b12c,530
878,5da820636504fb65da0039fa,balenciaga,[596.0],['5da94f270ffeca000172b12e'],650,650,650,0,9.060402685,5da94f270ffeca000172b12e,596
879,5da81f127861c2af6a5a93ee,balenciaga,[156.0],['5da94e940ffeca000172b12a'],540,540,540,0,246.1538462,5da94e940ffeca000172b12a,156
880,5da8210e465e00845f490c14,balenciaga,[590.0],['5da94f270ffeca000172b12e'],615,615,615,0,4.237288136,5da94f270ffeca000172b12e,590
881,5da81d227861c2af6a5a8be1,balenciaga,[590.0],['5da94f270ffeca000172b12e'],615,615,615,0,4.237288136,5da94f270ffeca000172b12e,590
882,5da820986504fb65da003e1c,balenciaga,[0],[0],695,695,695,0,0,0,0
883,5da8204e6504fb65cb2619eb,balenciaga,[0],[0],650,650,650,0,0,0,0
884,5da81d70b25b035d1d17ac20,balenciaga,[0],[0],565,565,565,0,0,0,0
885,5da81f027861c2af6a5a931b,balenciaga,[0],[0],525,525,525,0,0,0,0
886,5da81d0f7861c2af6a5a8b0b,balenciaga,"[590.0, 580.0]","['5da94f270ffeca000172b12e', '5da94ef80ffeca000172b12c']",615,615,615,0,4.237288136,5da94f270ffeca000172b12e,590
887,5da81d0f7861c2af6a5a8b0b,balenciaga,"[590.0, 580.0]","['5da94f270ffeca000172b12e', '5da94ef80ffeca000172b12c']",615,615,615,0,6.034482759,5da94ef80ffeca000172b12c,580
888,5da81f457861c2af6a5a95a4,balenciaga,[0],[0],525,525,525,0,0,0,0
889,5da81e56b25b035d1d17aee0,balenciaga,[0],[0],685,342.5,342.5,342.5,0,0,0
890,5da81ef4b25b035d1d17b15b,balenciaga,"[500.0, 540.0, 530.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",550,550,550,0,10,5d0cc7b68a66a100014acdb0,500
891,5da81ef4b25b035d1d17b15b,balenciaga,"[500.0, 540.0, 530.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",550,550,550,0,1.851851852,5da94ef80ffeca000172b12c,540
892,5da81ef4b25b035d1d17b15b,balenciaga,"[500.0, 540.0, 530.0]","['5d0cc7b68a66a100014acdb0', '5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",550,550,550,0,3.773584906,5da94e940ffeca000172b12a,530
893,5da81d9a7d3a9baa211f8425,balenciaga,[0],[0],297.5,297.5,297.5,0,0,0,0
894,5da820756504fb65da003b78,balenciaga,[0],[0],347.5,347.5,347.5,0,0,0,0
895,5da81cb77861c2af6a5a879d,balenciaga,"[590.0, 409.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",595,595,595,0,0.847457627,5da94ef80ffeca000172b12c,590
896,5da81cb77861c2af6a5a879d,balenciaga,"[590.0, 409.0]","['5da94ef80ffeca000172b12c', '5da94e940ffeca000172b12a']",595,595,595,0,45.47677262,5da94e940ffeca000172b12a,409
897,5da8215fb25b035d1d17b4b8,lisa marie fernandez,[176.0],['5da94f270ffeca000172b12e'],252,252,252,0,43.18181818,5da94f270ffeca000172b12e,176
898,5da81f197861c2af6a5a941f,neous,[304.0],['5da94e940ffeca000172b12a'],445,311.5,311.5,133.5,2.467105263,5da94e940ffeca000172b12a,304
899,5da8207e7f3e301b4504ba71,neous,[0],[0],445,178,183,267,0,0,0
900,5db8119fd5424ee1f3353228,saint laurent,[0],[0],220,220,220,0,0,0,0
901,5da81d5b7861c2af6a5a8f0c,marysia,[0],[0],130,130,135,0,0,0,0
902,5da81d436504fb65d41c5715,marysia,[0],[0],300,300,300,0,0,0,0
903,5da81adc7d3a9baa211f8071,isabel marant,[0],[0],370,259,259,111,0,0,0
904,5da8205db25b035d1d17b1e0,foundrae,[0],[0],2860,2860,2860,0,0,0,0
905,5da81eb26504fb65d41c57e0,foundrae,[1435.0],['5d0cc7b68a66a100014acdb0'],1630,1630,1630,0,13.58885017,5d0cc7b68a66a100014acdb0,1435
906,5da821ce6504fb65d41c597c,prada,[0],[0],1660,1660,1660,0,0,0,0
907,5da8217db25b035d1d17b6f3,prada,"[1819.0, 1365.0]","['5d0cc7b68a66a100014acdb0', '5da94e940ffeca000172b12a']",1950,1950,1950,0,7.201759208,5d0cc7b68a66a100014acdb0,1819
908,5da8217db25b035d1d17b6f3,prada,"[1819.0, 1365.0]","['5d0cc7b68a66a100014acdb0', '5da94e940ffeca000172b12a']",1950,1950,1950,0,42.85714286,5da94e940ffeca000172b12a,1365
909,5da821fbb25b035d1d17be20,prada,[0],[0],885,885,885,0,0,0,0
910,5da822256504fb65da005b7b,prada,[1071.0],['5da94e940ffeca000172b12a'],1530,1530,1530,0,42.85714286,5da94e940ffeca000172b12a,1071
911,5da82235b25b035d1d17c126,prada,[483.0],['5da94e940ffeca000172b12a'],695,695,695,0,43.89233954,5da94e940ffeca000172b12a,483
912,5da821dfb25b035d1d17bc98,prada,[780.0],['5da94e940ffeca000172b12a'],1115,1115,1115,0,42.94871795,5da94e940ffeca000172b12a,780
913,5da821ecb25b035d1d17bd75,prada,[577.0],['5da94e940ffeca000172b12a'],825,825,825,0,42.98093588,5da94e940ffeca000172b12a,577
914,5da81f227861c2af6a5a945b,agolde,[0],[0],300,300,300,0,0,0,0
915,5dd81210133e2ae879337f86,charo ruiz,[0],[0],195,195,200,0,0,0,0
916,5db81154d5424ee1f3352f9b,christian louboutin,[0],[0],495,495,495,0,0,0,0
917,5da8222b6504fb65da005bd9,christian louboutin,[0],[0],585,585,585,0,0,0,0
918,5da81ce47861c2af6a5a8930,christian louboutin,[0],[0],625,625,625,0,0,0,0
919,5da81cde7861c2af6a5a88aa,christian louboutin,[0],[0],495,495,495,0,0,0,0
920,5da81f0b7861c2af6a5a9382,christian louboutin,[0],[0],665,665,665,0,0,0,0
921,5da821347f3e301b4504bae3,christian louboutin,[0],[0],495,495,495,0,0,0,0
922,5da81e56b25b035d1d17af33,christian louboutin,[0],[0],495,495,495,0,0,0,0
923,5da81cb77861c2af6a5a87c3,christian louboutin,[0],[0],595,595,595,0,0,0,0
924,5da81e56b25b035d1d17aef3,christian louboutin,[0],[0],875,875,875,0,0,0,0
925,5da820756504fb65da003b5d,christian louboutin,[0],[0],625,625,625,0,0,0,0
926,5da81efa7861c2af6a5a9275,christian louboutin,[0],[0],865,865,865,0,0,0,0
927,5da81bd97f3e301b4504b4c7,christian louboutin,[0],[0],525,525,525,0,0,0,0
928,5da82229b25b035d1d17c06c,christian louboutin,[0],[0],625,625,625,0,0,0,0
929,5da81eeb7861c2af6a5a91d0,christian louboutin,[0],[0],485,485,485,0,0,0,0
930,5da82148b25b035d1d17b365,christian louboutin,[0],[0],965,965,965,0,0,0,0
931,5da8219a6504fb65da0050a7,fisch,[0],[0],73.5,73.5,78.5,0,0,0,0
932,5da81cde7861c2af6a5a88d9,christian louboutin,[0],[0],1245,1245,1245,0,0,0,0
933,5da81f047d3a9baa211f84a6,christian louboutin,[0],[0],1295,1295,1295,0,0,0,0
934,5db81048d5424ee1f3352853,gucci,[0],[0],805,805,805,0,0,0,0
935,5da821dfb25b035d1d17bcb9,the row,[0],[0],680,680,680,0,0,0,0
936,5da821b86504fb65cb261a4a,loeffler randall,[0],[0],345,345,345,0,0,0,0
937,5da822166504fb65da005a5b,brunello cucinelli,[0],[0],1338,669,669,669,0,0,0
938,5da820866504fb65da003c54,christian louboutin,[0],[0],775,775,775,0,0,0,0
939,5da81a746504fb65cb261677,christian louboutin,[0],[0],625,625,625,0,0,0,0
940,5db81237d5424ee1f3353679,aquazzura,[0],[0],400,400,400,0,0,0,0
941,5da81e6d465e00845f490b5a,aquazzura,[0],[0],470,188,193,282,0,0,0
942,5da8222b6504fb65da005bc5,aquazzura,[0],[0],440,440,440,0,0,0,0
943,5da821316504fb65da004927,aquazzura,[0],[0],490,490,490,0,0,0,0
944,5da81f127861c2af6a5a93b2,aquazzura,[308.0],['5da94e940ffeca000172b12a'],490,490,490,0,59.09090909,5da94e940ffeca000172b12a,308
945,5da821b86504fb65cb261a3d,aquazzura,[0],[0],440,440,440,0,0,0,0
946,5da8204d6504fb65da00393d,aquazzura,[0],[0],440,440,440,0,0,0,0
947,5da81e56b25b035d1d17aef0,aquazzura,[0],[0],425,425,425,0,0,0,0
948,5da81d457861c2af6a5a8df0,aeydē,[0],[0],220,110,115,110,0,0,0
949,5dd94ed9fa940774f07afb52,ganni,[0],[0],370,370,370,0,0,0,0
950,5da81cfa7861c2af6a5a8a4b,re/done,[0],[0],70,70,75,0,0,0,0
951,5da820356504fb65da0038c7,prada,[732.0],['5da94e940ffeca000172b12a'],1125,1125,1125,0,53.68852459,5da94e940ffeca000172b12a,732
952,5da81ca47861c2af6a5a864b,skin,[77.0],['5da94ef80ffeca000172b12c'],179,179,184,0,138.961039,5da94ef80ffeca000172b12c,77
953,5da821346504fb65da004948,skin,[97.0],['5da94ef80ffeca000172b12c'],232,92.8,97.8,139.2,0.824742268,5da94ef80ffeca000172b12c,97
954,5db81116d5424ee1f3352e5e,alexander mcqueen,[0],[0],360,360,360,0,0,0,0
955,5da81c8a7861c2af6a5a853a,aquazzura,[0],[0],490,490,490,0,0,0,0
956,5da820ad6504fb65da00407d,stella mccartney,[0],[0],315,315,315,0,0,0,0
957,5da81e4f7d3a9baa211f8439,gianvito rossi,[0],[0],900,900,900,0,0,0,0
958,5da8206e7d3a9baa211f8556,prada,[605.0],['5da94e940ffeca000172b12a'],610,610,610,0,0.826446281,5da94e940ffeca000172b12a,605
959,5da820db6504fb65da00425f,the row,[0],[0],650,650,650,0,0,0,0
960,5da81f227861c2af6a5a947b,the row,[0],[0],650,650,650,0,0,0,0
961,5da820636504fb65da003a26,the row,[0],[0],650,650,650,0,0,0,0
962,5da81f4b7861c2af6a5a9603,the row,[451.0],['5da94e940ffeca000172b12a'],650,650,650,0,44.12416851,5da94e940ffeca000172b12a,451
963,5da82200b25b035d1d17be95,vix,[0],[0],105.67,63.41,68.41,42.26,0,0,0
964,5da821fa6504fb65da005762,3.1 phillip lim,[0],[0],440,220,220,220,0,0,0
965,5da8204e6504fb65cb2619da,castañer,[94.0],['5d0cc7b68a66a100014acdb0'],130,91,96,39,2.127659574,5d0cc7b68a66a100014acdb0,94
